class index,filepaths,labels,card type,data set
10,train/five of hearts/122.jpg,five of hearts,five,train
10,train/five of hearts/123.jpg,five of hearts,five,train
10,train/five of hearts/124.jpg,five of hearts,five,train
10,train/five of hearts/125.jpg,five of hearts,five,train
10,train/five of hearts/126.jpg,five of hearts,five,train
10,train/five of hearts/127.jpg,five of hearts,five,train
10,train/five of hearts/128.jpg,five of hearts,five,train
10,train/five of hearts/129.jpg,five of hearts,five,train
10,train/five of hearts/130.jpg,five of hearts,five,train
10,train/five of hearts/131.jpg,five of hearts,five,train
10,train/five of hearts/132.jpg,five of hearts,five,train
10,train/five of hearts/133.jpg,five of hearts,five,train
10,train/five of hearts/134.jpg,five of hearts,five,train
10,train/five of hearts/135.jpg,five of hearts,five,train
10,train/five of hearts/136.jpg,five of hearts,five,train
11,train/five of spades/001.jpg,five of spades,five,train
11,train/five of spades/002.jpg,five of spades,five,train
11,train/five of spades/003.jpg,five of spades,five,train
11,train/five of spades/004.jpg,five of spades,five,train
11,train/five of spades/005.jpg,five of spades,five,train
11,train/five of spades/006.jpg,five of spades,five,train
11,train/five of spades/007.jpg,five of spades,five,train
11,train/five of spades/008.jpg,five of spades,five,train
11,train/five of spades/009.jpg,five of spades,five,train
11,train/five of spades/010.jpg,five of spades,five,train
11,train/five of spades/011.jpg,five of spades,five,train
11,train/five of spades/012.jpg,five of spades,five,train
11,train/five of spades/013.jpg,five of spades,five,train
11,train/five of spades/014.jpg,five of spades,five,train
11,train/five of spades/015.jpg,five of spades,five,train
11,train/five of spades/016.jpg,five of spades,five,train
11,train/five of spades/017.jpg,five of spades,five,train
11,train/five of spades/018.jpg,five of spades,five,train
11,train/five of spades/019.jpg,five of spades,five,train
11,train/five of spades/020.jpg,five of spades,five,train
11,train/five of spades/021.jpg,five of spades,five,train
11,train/five of spades/022.jpg,five of spades,five,train
11,train/five of spades/023.jpg,five of spades,five,train
11,train/five of spades/024.jpg,five of spades,five,train
11,train/five of spades/025.jpg,five of spades,five,train
11,train/five of spades/026.jpg,five of spades,five,train
11,train/five of spades/027.jpg,five of spades,five,train
11,train/five of spades/028.jpg,five of spades,five,train
11,train/five of spades/029.jpg,five of spades,five,train
11,train/five of spades/030.jpg,five of spades,five,train
11,train/five of spades/031.jpg,five of spades,five,train
11,train/five of spades/032.jpg,five of spades,five,train
11,train/five of spades/033.jpg,five of spades,five,train
11,train/five of spades/034.jpg,five of spades,five,train
11,train/five of spades/035.jpg,five of spades,five,train
11,train/five of spades/036.jpg,five of spades,five,train
11,train/five of spades/037.jpg,five of spades,five,train
11,train/five of spades/038.jpg,five of spades,five,train
11,train/five of spades/039.jpg,five of spades,five,train
11,train/five of spades/040.jpg,five of spades,five,train
11,train/five of spades/041.jpg,five of spades,five,train
11,train/five of spades/042.jpg,five of spades,five,train
11,train/five of spades/043.jpg,five of spades,five,train
11,train/five of spades/044.jpg,five of spades,five,train
11,train/five of spades/045.jpg,five of spades,five,train
11,train/five of spades/046.jpg,five of spades,five,train
11,train/five of spades/047.jpg,five of spades,five,train
11,train/five of spades/048.jpg,five of spades,five,train
11,train/five of spades/049.jpg,five of spades,five,train
11,train/five of spades/050.jpg,five of spades,five,train
11,train/five of spades/051.jpg,five of spades,five,train
11,train/five of spades/052.jpg,five of spades,five,train
11,train/five of spades/053.jpg,five of spades,five,train
11,train/five of spades/054.jpg,five of spades,five,train
11,train/five of spades/055.jpg,five of spades,five,train
11,train/five of spades/056.jpg,five of spades,five,train
11,train/five of spades/057.jpg,five of spades,five,train
11,train/five of spades/058.jpg,five of spades,five,train
11,train/five of spades/059.jpg,five of spades,five,train
11,train/five of spades/060.jpg,five of spades,five,train
11,train/five of spades/061.jpg,five of spades,five,train
11,train/five of spades/062.jpg,five of spades,five,train
11,train/five of spades/063.jpg,five of spades,five,train
11,train/five of spades/064.jpg,five of spades,five,train
11,train/five of spades/065.jpg,five of spades,five,train
11,train/five of spades/066.jpg,five of spades,five,train
11,train/five of spades/067.jpg,five of spades,five,train
11,train/five of spades/068.jpg,five of spades,five,train
11,train/five of spades/069.jpg,five of spades,five,train
11,train/five of spades/070.jpg,five of spades,five,train
11,train/five of spades/071.jpg,five of spades,five,train
11,train/five of spades/072.jpg,five of spades,five,train
11,train/five of spades/073.jpg,five of spades,five,train
11,train/five of spades/074.jpg,five of spades,five,train
11,train/five of spades/075.jpg,five of spades,five,train
11,train/five of spades/076.jpg,five of spades,five,train
11,train/five of spades/077.jpg,five of spades,five,train
11,train/five of spades/078.jpg,five of spades,five,train
11,train/five of spades/079.jpg,five of spades,five,train
11,train/five of spades/080.jpg,five of spades,five,train
11,train/five of spades/081.jpg,five of spades,five,train
11,train/five of spades/082.jpg,five of spades,five,train
11,train/five of spades/083.jpg,five of spades,five,train
11,train/five of spades/084.jpg,five of spades,five,train
11,train/five of spades/085.jpg,five of spades,five,train
11,train/five of spades/086.jpg,five of spades,five,train
11,train/five of spades/087.jpg,five of spades,five,train
11,train/five of spades/088.jpg,five of spades,five,train
11,train/five of spades/089.jpg,five of spades,five,train
11,train/five of spades/090.jpg,five of spades,five,train
11,train/five of spades/091.jpg,five of spades,five,train
11,train/five of spades/092.jpg,five of spades,five,train
11,train/five of spades/093.jpg,five of spades,five,train
11,train/five of spades/094.jpg,five of spades,five,train
11,train/five of spades/095.jpg,five of spades,five,train
11,train/five of spades/096.jpg,five of spades,five,train
11,train/five of spades/097.jpg,five of spades,five,train
11,train/five of spades/098.jpg,five of spades,five,train
11,train/five of spades/099.jpg,five of spades,five,train
11,train/five of spades/100.jpg,five of spades,five,train
11,train/five of spades/101.jpg,five of spades,five,train
11,train/five of spades/102.jpg,five of spades,five,train
11,train/five of spades/103.jpg,five of spades,five,train
11,train/five of spades/104.jpg,five of spades,five,train
11,train/five of spades/105.jpg,five of spades,five,train
11,train/five of spades/106.jpg,five of spades,five,train
11,train/five of spades/107.jpg,five of spades,five,train
11,train/five of spades/108.jpg,five of spades,five,train
11,train/five of spades/109.jpg,five of spades,five,train
11,train/five of spades/110.jpg,five of spades,five,train
11,train/five of spades/111.jpg,five of spades,five,train
11,train/five of spades/112.jpg,five of spades,five,train
11,train/five of spades/113.jpg,five of spades,five,train
11,train/five of spades/114.jpg,five of spades,five,train
11,train/five of spades/115.jpg,five of spades,five,train
11,train/five of spades/116.jpg,five of spades,five,train
11,train/five of spades/117.jpg,five of spades,five,train
11,train/five of spades/118.jpg,five of spades,five,train
11,train/five of spades/119.jpg,five of spades,five,train
11,train/five of spades/120.jpg,five of spades,five,train
11,train/five of spades/121.jpg,five of spades,five,train
11,train/five of spades/122.jpg,five of spades,five,train
11,train/five of spades/123.jpg,five of spades,five,train
11,train/five of spades/124.jpg,five of spades,five,train
11,train/five of spades/125.jpg,five of spades,five,train
11,train/five of spades/126.jpg,five of spades,five,train
11,train/five of spades/127.jpg,five of spades,five,train
11,train/five of spades/128.jpg,five of spades,five,train
11,train/five of spades/129.jpg,five of spades,five,train
11,train/five of spades/130.jpg,five of spades,five,train
11,train/five of spades/131.jpg,five of spades,five,train
11,train/five of spades/132.jpg,five of spades,five,train
11,train/five of spades/133.jpg,five of spades,five,train
11,train/five of spades/134.jpg,five of spades,five,train
11,train/five of spades/135.jpg,five of spades,five,train
11,train/five of spades/136.jpg,five of spades,five,train
11,train/five of spades/137.jpg,five of spades,five,train
11,train/five of spades/138.jpg,five of spades,five,train
11,train/five of spades/139.jpg,five of spades,five,train
11,train/five of spades/140.jpg,five of spades,five,train
11,train/five of spades/141.jpg,five of spades,five,train
11,train/five of spades/142.jpg,five of spades,five,train
11,train/five of spades/143.jpg,five of spades,five,train
11,train/five of spades/144.jpg,five of spades,five,train
11,train/five of spades/145.jpg,five of spades,five,train
11,train/five of spades/146.jpg,five of spades,five,train
11,train/five of spades/147.jpg,five of spades,five,train
11,train/five of spades/148.jpg,five of spades,five,train
11,train/five of spades/149.jpg,five of spades,five,train
11,train/five of spades/150.jpg,five of spades,five,train
11,train/five of spades/151.jpg,five of spades,five,train
11,train/five of spades/152.jpg,five of spades,five,train
11,train/five of spades/153.jpg,five of spades,five,train
11,train/five of spades/154.jpg,five of spades,five,train
11,train/five of spades/155.jpg,five of spades,five,train
11,train/five of spades/156.jpg,five of spades,five,train
11,train/five of spades/157.jpg,five of spades,five,train
11,train/five of spades/158.jpg,five of spades,five,train
12,train/four of clubs/001.jpg,four of clubs,four,train
12,train/four of clubs/002.jpg,four of clubs,four,train
12,train/four of clubs/003.jpg,four of clubs,four,train
12,train/four of clubs/004.jpg,four of clubs,four,train
12,train/four of clubs/005.jpg,four of clubs,four,train
12,train/four of clubs/006.jpg,four of clubs,four,train
12,train/four of clubs/007.jpg,four of clubs,four,train
12,train/four of clubs/008.jpg,four of clubs,four,train
12,train/four of clubs/009.jpg,four of clubs,four,train
12,train/four of clubs/010.jpg,four of clubs,four,train
12,train/four of clubs/011.jpg,four of clubs,four,train
12,train/four of clubs/012.jpg,four of clubs,four,train
12,train/four of clubs/013.jpg,four of clubs,four,train
12,train/four of clubs/014.jpg,four of clubs,four,train
12,train/four of clubs/015.jpg,four of clubs,four,train
12,train/four of clubs/016.jpg,four of clubs,four,train
12,train/four of clubs/017.jpg,four of clubs,four,train
12,train/four of clubs/018.jpg,four of clubs,four,train
12,train/four of clubs/019.jpg,four of clubs,four,train
12,train/four of clubs/020.jpg,four of clubs,four,train
12,train/four of clubs/021.jpg,four of clubs,four,train
12,train/four of clubs/022.jpg,four of clubs,four,train
12,train/four of clubs/023.jpg,four of clubs,four,train
12,train/four of clubs/024.jpg,four of clubs,four,train
12,train/four of clubs/025.jpg,four of clubs,four,train
12,train/four of clubs/026.jpg,four of clubs,four,train
12,train/four of clubs/027.jpg,four of clubs,four,train
12,train/four of clubs/028.jpg,four of clubs,four,train
12,train/four of clubs/029.jpg,four of clubs,four,train
12,train/four of clubs/030.jpg,four of clubs,four,train
12,train/four of clubs/031.jpg,four of clubs,four,train
12,train/four of clubs/032.jpg,four of clubs,four,train
12,train/four of clubs/033.jpg,four of clubs,four,train
12,train/four of clubs/034.jpg,four of clubs,four,train
12,train/four of clubs/035.jpg,four of clubs,four,train
12,train/four of clubs/036.jpg,four of clubs,four,train
12,train/four of clubs/037.jpg,four of clubs,four,train
12,train/four of clubs/038.jpg,four of clubs,four,train
12,train/four of clubs/039.jpg,four of clubs,four,train
12,train/four of clubs/040.jpg,four of clubs,four,train
12,train/four of clubs/041.jpg,four of clubs,four,train
12,train/four of clubs/042.jpg,four of clubs,four,train
12,train/four of clubs/043.jpg,four of clubs,four,train
12,train/four of clubs/044.jpg,four of clubs,four,train
12,train/four of clubs/045.jpg,four of clubs,four,train
12,train/four of clubs/046.jpg,four of clubs,four,train
12,train/four of clubs/047.jpg,four of clubs,four,train
12,train/four of clubs/048.jpg,four of clubs,four,train
12,train/four of clubs/049.jpg,four of clubs,four,train
12,train/four of clubs/050.jpg,four of clubs,four,train
12,train/four of clubs/051.jpg,four of clubs,four,train
12,train/four of clubs/052.jpg,four of clubs,four,train
12,train/four of clubs/053.jpg,four of clubs,four,train
12,train/four of clubs/054.jpg,four of clubs,four,train
12,train/four of clubs/055.jpg,four of clubs,four,train
12,train/four of clubs/056.jpg,four of clubs,four,train
12,train/four of clubs/057.jpg,four of clubs,four,train
12,train/four of clubs/058.jpg,four of clubs,four,train
12,train/four of clubs/059.jpg,four of clubs,four,train
12,train/four of clubs/060.jpg,four of clubs,four,train
12,train/four of clubs/061.jpg,four of clubs,four,train
12,train/four of clubs/062.jpg,four of clubs,four,train
12,train/four of clubs/063.jpg,four of clubs,four,train
12,train/four of clubs/064.jpg,four of clubs,four,train
12,train/four of clubs/065.jpg,four of clubs,four,train
12,train/four of clubs/066.jpg,four of clubs,four,train
12,train/four of clubs/067.jpg,four of clubs,four,train
